alert_key,probability
370152,0.15779148
353032,0.00026007285
376493,0.15857328
357237,6.270695e-06
369629,0.15940794
369996,0.15978068
376108,0.15995985
357294,0.00021702483
368565,0.16064677
374732,0.16078664
367010,0.16087613
357313,0.07450802
368382,0.1610966
377652,0.1619217
359652,0.22804008
367906,0.16264682
365768,0.16285512
361295,0.020842852
369989,0.16339302
362955,0.022499057
367534,0.16352576
358229,0.092677295
366863,0.16408342
359499,0.0041413577
373210,0.16516627
355566,0.0013644237
376914,0.1659379
374462,0.16709155
364692,0.009129048
370268,0.1680395
354263,1.328192e-05
366889,0.16861884
361143,2.0109337e-05
374770,0.168787
367388,0.16891809
359500,0.003953054
365180,0.16907212
358235,0.0022688457
361011,0.1429173
362227,0.15835932
363276,0.0018001187
361843,0.0022408552
365409,0.17083457
356055,0.000980828
368681,0.17232735
354662,0.00214224
375911,0.17264451
367401,0.17309214
365270,0.17409165
373835,0.17410135
370167,0.17430753
378397,0.1747717
361024,0.022499057
361000,0.02039605
375602,0.17534107
356787,0.008454396
365461,0.17574725
377303,0.17610024
362853,2.2457742e-05
363588,0.11751616
366059,0.17640483
370900,0.17665185
367633,0.17703831
353047,0.00047753923
352254,0.0011746198
367372,0.17841762
367874,0.17855184
377792,0.17884919
358033,0.007905313
360567,0.12067428
356140,0.00065671507
371589,0.18034886
352685,0.04447674
362871,0.09434893
365734,0.18082984
358253,0.06475687
369012,0.18124086
355795,0.014451282
361280,9.3118666e-05
371970,0.18240824
358144,8.4282074e-05
367550,0.18278265
366502,0.18279354
368380,0.18291496
365769,0.18313959
374140,0.18321498
360288,0.0064372974
355436,0.00014678497
373460,0.18410702
374126,0.18417515
354854,0.013628744
361286,0.0009260089
363137,0.00034982106
356632,0.00078517944
371971,0.18530199
355673,0.004802263
372810,0.1856838
354413,0.0017196244
375060,0.18620412
376093,0.18623944
367185,0.18636021
365589,0.18686268
361296,0.008598617
359362,0.0004932104
355222,0.43565768
357116,0.003953054
355667,0.06725254
354824,0.014452206
372512,0.18828696
364109,0.0038450472
373992,0.18926898
377624,0.18932743
359828,0.008116328
364193,0.010936425
378186,0.19005361
366845,0.19045883
374919,0.19097136
353209,7.5001415e-05
367409,0.19127303
360847,0.11751616
372692,0.19146894
370902,0.19152464
371250,0.19160216
364739,0.003788845
362483,0.012050651
356303,3.5511523e-05
354612,0.00061466696
373105,0.19374274
357701,0.0008687815
353213,0.0004919265
373452,0.19408064
356859,0.0038450472
363896,0.0026877439
358616,0.0075555034
375696,0.19475378
365246,0.19512829
367733,0.19527875
360037,0.03526806
355147,0.0009178419
375442,0.19570976
355362,0.00026007285
356601,0.0020337696
357081,0.0009439205
366888,0.19610143
355761,0.0005108334
360018,0.00095527724
365073,0.0038450472
373461,0.19714104
365735,0.19733453
370569,0.1976129
354616,0.001368626
374315,0.1980521
374920,0.19823587
352866,0.00022665209
360562,0.0947596
367191,0.19979042
375049,0.20000401
360292,0.0010411632
364986,0.003788845
360293,0.022499057
358264,3.5511523e-05
358721,0.03481478
377455,0.20123029
355776,0.22897932
359498,0.00025260088
360058,0.0106436
375784,0.20274724
365313,0.20281813
373091,0.20285335
362153,4.836026e-05
374113,0.20297994
354226,0.0017170502
368734,0.20334868
365420,0.20351131
375210,0.20365417
370287,0.20397036
371411,0.20466657
366693,0.2047175
369784,0.2047668
366108,0.20494537
356611,0.0004558344
364195,6.0317325e-05
372136,0.20509413
360046,0.00018272185
359768,7.5001415e-05
370538,0.20552485
357442,0.0009178419
359255,0.005688725
362273,0.00078517944
360997,0.1441753
367688,0.20695502
375293,0.20759702
376889,0.20783503
368416,0.20821539
370187,0.2086135
362930,0.015389168
367334,0.20897216
372683,0.20925833
373683,0.20994347
362800,0.0038450472
371642,0.21057251
358063,1.34113525e-05
358195,0.0018803378
375297,0.21138899
363040,0.0011764764
361589,0.04933881
371609,0.2119391
358066,0.022499057
376646,0.21232226
370125,0.21258682
365197,0.21270955
372255,0.21271719
366674,0.21291117
352472,0.00019675495
375457,0.21360083
374292,0.21391177
360954,0.011074191
374330,0.21465427
358970,0.0002494974
362208,0.07450802
378426,0.2159537
355757,0.00015287034
366853,0.21673582
366498,0.21687247
361860,0.0008045761
368246,0.21722387
365460,0.21750003
367218,0.2179404
369625,0.2181606
357695,1.8674296e-05
372090,0.21902092
366273,0.2192239
368974,0.21961744
353059,0.025588624
367724,0.22019139
371618,0.22058044
355813,2.5916792e-05
370382,0.22060603
375615,0.22068642
372796,0.2209963
367847,0.22131793
365415,0.22159408
364706,0.003953054
354804,0.0004919265
371605,0.22385725
364488,3.5511523e-05
367523,0.2245153
365761,0.22486839
368733,0.22492558
376657,0.22508931
356968,0.00032000343
366954,0.22520822
360088,0.044589683
364020,0.016051559
353396,1.8674296e-05
364751,0.010100775
355156,0.010905012
361001,0.00470856
361857,0.0025237915
372251,0.22769098
356765,0.024301196
365269,0.22815144
369814,0.22823633
364315,0.0025237915
354220,0.0015417815
368675,0.22848038
372888,0.22899826
355705,0.00018272185
377783,0.2296104
364983,0.002772695
366490,0.22966543
358138,0.0017092321
361446,0.0012194471
377797,0.23039523
369015,0.23046154
374784,0.2304692
352329,0.07450802
369279,0.23090091
354788,0.0056217075
367743,0.23249742
359654,0.023354702
356300,0.001191318
357458,0.0040089204
364312,1.9991263e-05
368858,0.23358451
374758,0.23526342
376242,0.23542424
371417,0.23576935
371047,0.23617056
372569,0.23697443
355806,0.0025237915
371771,0.23747471
354630,0.001183517
368518,0.23808362
365272,0.23814175
353233,3.5511523e-05
365206,0.23838557
359134,0.036377136
354836,0.0005808934
367577,0.2388261
365432,0.23883265
354790,8.4282074e-05
355380,0.00047753923
369176,0.23919977
360651,0.001103691
357107,0.13156128
361705,0.030836575
371264,0.23954734
371254,0.23967262
374754,0.24024652
364770,1.34113525e-05
369982,0.24044025
358071,0.099142745
359653,0.000980828
373467,0.24124828
358481,0.43565768
357702,0.11751616
356407,0.00012473042
372309,0.24167025
362953,0.0009015177
358207,0.0020923316
355756,0.005152833
372231,0.24232887
357682,0.03492689
359477,0.002974396
365195,0.24289036
369465,0.2433949
359607,0.060745995
357497,0.00047753923
359610,9.414727e-06
352686,0.014013895
361450,0.15835932
356629,0.0016565786
372689,0.24626501
374939,0.24703851
357233,0.0010067242
366662,0.24746008
357089,0.0039684246
367392,0.24863239
360516,0.0051212623
362285,0.058835108
364041,0.015159762
352497,0.11751616
371655,0.25048837
377639,0.2510634
375601,0.25111368
371636,0.25126818
356037,0.004455163
365383,0.2519696
355724,0.040814325
354446,0.00023727803
358001,0.0018001187
363918,1.328192e-05
376906,0.2532959
358977,9.3118666e-05
376123,0.25401843
373958,0.2540193
371393,0.25410968
374913,0.25417137
366689,0.25446138
359244,0.13205656
364200,0.0032936165
364289,6.497622e-05
353545,0.049456745
363770,3.1591022e-05
354810,0.0008812156
365888,0.25625372
364176,0.00053794996
378403,0.25717583
361303,0.0041413577
361118,2.2457742e-05
353248,0.0011764764
356484,1.5548967e-05
354619,0.00047753923
369815,0.2591264
355426,0.0005857959
363905,0.02039605
371832,0.2597202
352700,0.012050651
370155,0.26033437
373245,0.26098165
368573,0.26103655
362458,1.1486729e-05
353847,0.0004919265
357862,0.10158228
364601,0.30871168
378223,0.26270795
371625,0.26299053
370370,0.2632742
367201,0.26358125
378094,0.2638604
375463,0.2642229
361137,0.0005108334
356884,0.00061796233
374630,0.26452577
378239,0.26469192
369192,0.2650431
358214,0.03671517
375478,0.26519343
376980,0.26519734
378027,0.2651988
376348,0.26540014
362472,0.00096182025
368214,0.2663552
374419,0.26718253
370134,0.26835382
355403,0.02039605
358849,0.4677151
364694,0.00047753923
364597,0.0015375694
373814,0.27041006
352704,0.10098741
358708,0.0004932104
356763,0.0031392346
358008,0.0011746198
377333,0.27172402
362242,0.04933881
357677,0.0017139128
359837,1.6330792e-05
376226,0.27260235
354447,0.13156128
369818,0.2727358
361020,1.34113525e-05
359863,0.0005380905
368680,0.27360123
352696,0.0025237915
371270,0.27486813
358281,0.13634676
374426,0.275008
356918,0.007966493
362490,5.2088286e-05
357124,0.0054067746
374918,0.2765907
372806,0.27686578
355392,0.22804008
373384,0.2780089
358430,0.025752496
363753,0.056588415
365001,0.0022688457
372109,0.27887723
358222,1.8674296e-05
357086,0.00034354112
359674,0.03436739
358064,0.0009015177
366524,0.28014264
368658,0.280216
360558,0.016396256
364666,0.0018811211
353494,0.03634442
355420,0.00078517944
368728,0.28124776
365429,0.28165913
375913,0.2817762
360286,0.040814325
360583,0.0016178911
366207,0.28262752
372765,0.28270808
358054,0.0017232528
365569,0.28310573
366872,0.2831284
367885,0.28314736
360386,0.00216132
376885,0.28479192
365863,0.28480962
368930,0.28511629
360649,4.836026e-05
372701,0.2856198
377361,0.28563726
365756,0.28643695
366688,0.28659198
375610,0.2866079
365621,0.28698698
369430,0.28715122
378103,0.28732234
363895,0.005688725
358605,0.0075637526
353579,0.0067852098
378395,0.28829587
373896,0.28838718
364693,0.00023727803
364624,0.0004105551
376911,0.28951243
357892,3.5511523e-05
357115,0.0005037769
366683,0.2898372
368389,0.28993556
369294,0.29001722
364673,0.040217757
372657,0.2911911
365889,0.29155758
377203,0.2916155
363138,0.0067728325
367744,0.2917815
377777,0.2920836
371267,0.29240307
363149,0.060745995
367894,0.2924424
365322,0.29279083
366265,0.29282412
373243,0.29296097
371571,0.29300693
355815,0.0012441961
374134,0.2935277
359469,0.010905012
355428,0.022499057
359668,0.07450802
376897,0.29500872
370523,0.29536152
365910,0.296164
357489,0.03526806
367019,0.2962044
369014,0.29648408
354679,0.060987465
358030,0.0020337696
360985,0.010050841
371292,0.2972253
375889,0.2975362
377774,0.29797685
366090,0.29798007
360563,0.24452376
356424,0.0012441961
357502,0.26807743
359268,0.0002993297
366831,0.29837218
357656,0.00048748034
365733,0.30029568
359084,0.0015699556
377320,0.30073366
368602,0.30083573
376658,0.30090803
369302,0.30181867
371076,0.30207872
364307,0.0035841407
372770,0.30246755
357885,0.08152038
371360,0.30278555
355810,0.012050651
357506,0.0025237915
359247,0.07450802
361436,0.00019736015
365904,0.30378532
372782,0.30402088
372222,0.3041032
376091,0.30413085
362171,0.0018001187
369460,0.3045029
365407,0.3046336
364705,0.0041413577
370731,0.30554354
357090,0.0016178911
359941,0.001191318
366709,0.30576414
353388,0.033890896
374757,0.3058384
364261,0.005558279
362002,0.036377136
357106,0.00023727803
354239,0.22804008
372704,0.3077653
367892,0.30783468
372570,0.30796772
359841,0.0056138574
360654,0.010936425
362733,0.00024718244
373369,0.30891398
373442,0.3092821
368258,0.31045794
376873,0.31046903
363304,0.0006204099
357706,0.00019210896
368582,0.31103522
375471,0.31207782
357699,7.198242e-05
357870,0.06219356
366519,0.3124073
365753,0.31242597
365387,0.31251615
374620,0.3129753
367222,0.31312653
359852,0.21658072
372310,0.3135271
354834,3.5511523e-05
360979,0.07450802
359506,0.04995952
357274,0.014784143
377157,0.31451222
353865,4.836026e-05
373932,0.31488717
356314,0.0005827625
378401,0.3155974
371550,0.31562108
353033,0.004455163
355429,1.328192e-05
358421,0.06725254
377767,0.31668174
373111,0.31671795
354814,0.0005108334
369193,0.31767434
366517,0.3178148
370141,0.31812897
371402,0.31837496
361778,0.0038450472
365869,0.31878284
374074,0.31945935
356068,0.00078517944
369825,0.3198768
356058,0.04364312
358434,0.028421223
353413,0.008454396
363345,0.022499057
361408,0.0018001187
362851,0.23905319
368730,0.32284883
352492,7.198242e-05
371796,0.32340562
355375,0.23154649
374320,0.32397327
378215,0.324144
374608,0.32446077
360279,0.001164087
355525,0.00016025064
370168,0.32562858
362866,0.00053794996
371957,0.32566214
356781,0.11751616
355916,0.013628744
364698,0.012050651
355557,0.076122336
375053,0.32820946
361292,0.0025237915
357888,5.7794165e-05
368099,0.32882977
357700,0.0004893137
369452,0.3288921
377964,0.32934096
377648,0.3297497
357321,0.03526806
369431,0.32985917
368601,0.32994443
364189,0.001191318
358841,0.000645024
372129,0.33050337
369005,0.33051574
354942,0.0011458495
355434,0.099142745
360053,0.0055760927
369022,0.33111945
371627,0.33117682
357261,0.00026007285
367846,0.3314739
356384,0.03526806
378075,0.33171648
370907,0.33179978
363902,0.023354702
374302,0.33258718
378229,0.33281115
354254,0.07450802
373996,0.3331643
374114,0.33341447
369971,0.33344373
367914,0.33400038
377480,0.33402982
358228,0.08356503
359201,0.0038450472
373446,0.3346859
361160,0.0005827625
374115,0.33515015
366259,0.3353445
376669,0.33596867
366242,0.33611175
366081,0.33630627
373232,0.3363188
359658,0.0012194471
365414,0.3366162
370712,0.33690107
370817,0.33692843
358819,0.00048748034
361866,0.0005037769
376478,0.33800605
369975,0.33812493
360846,0.036377136
376908,0.3383456
360648,0.0011479306
360396,0.00038177933
368383,0.33933234
368395,0.3400844
358968,0.005327549
366980,0.34061587
366978,0.34095007
371795,0.34106252
352307,0.007905313
371520,0.34147123
367425,0.34160858
376092,0.34196025
356608,0.005297488
359141,0.4677151
360593,0.00023727803
358044,0.1441753
354015,0.0004460334
375776,0.34242055
375408,0.34290493
374294,0.3429472
369992,0.34343195
360591,0.0025237915
365909,0.34361932
357705,0.007174392
371599,0.34368837
378304,0.34393272
352253,0.011074191
369456,0.34463245
367360,0.34512454
365410,0.34570205
362864,0.12067428
367545,0.34602875
374903,0.34605616
360015,0.00043547715
375063,0.34634894
354432,0.014013895
372099,0.34789756
352880,0.10690547
378230,0.34837845
376336,0.34855705
367176,0.34858426
369028,0.34874997
356589,0.004455163
361144,0.09434893
367544,0.34910274
358470,0.00025260088
356630,0.040814325
355814,0.003953054
366799,0.34966168
352291,0.0003833148
365439,0.34972537
363751,0.0039684246
371634,0.3499012
368084,0.3500635
368729,0.35205558
353568,0.0032657618
354828,0.29483086
369904,0.35271084
375178,0.35315844
376232,0.3536006
358911,0.0038450472
376909,0.35371506
363158,0.003679196
360282,0.0029687665
375557,0.3543323
368547,0.3545655
372248,0.35476854
370919,0.35487393
371106,0.35536662
352670,0.011322488
371271,0.35539216
370697,0.3554052
360923,0.0038450472
369949,0.3559485
374402,0.3560477
377364,0.3563635
367558,0.35661197
370736,0.3566332
362247,2.2470767e-05
361836,0.01603579
356311,0.00028633274
364780,0.45652393
373972,0.3570452
372874,0.35725197
366960,0.35779375
374904,0.35815904
367174,0.35860103
361291,0.2602715
377476,0.3593934
367279,0.3595804
364045,0.00047548208
364468,7.117683e-05
358604,0.005688725
358258,0.001103691
376618,0.3607376
359142,0.0094091175
357466,0.00022136298
353540,1.9178528e-05
358242,0.0094091175
363131,0.2174921
362154,0.001103691
365265,0.36165228
363337,0.002803668
373987,0.36173984
353586,0.00025260088
366953,0.36243775
372879,0.36303663
361285,0.0035841407
367379,0.36321354
353415,0.0005380905
358733,0.028666573
366089,0.3644304
358960,0.0051212623
358989,0.003953054
366243,0.36543202
358268,0.010936425
377451,0.36634362
367851,0.36635005
364223,0.1106755
364033,0.092677295
377213,0.36706614
366975,0.36723587
368212,0.36742657
358835,0.019537728
365413,0.36800793
377353,0.36815405
376495,0.36855832
371930,0.36866447
367929,0.36867526
371797,0.36876312
368853,0.36890817
363580,0.0011370557
356165,0.008116328
363476,0.04933881
357490,0.04447674
367559,0.37130666
368832,0.37136412
367692,0.37174416
360391,0.00036539923
368585,0.3726193
357856,0.00028388362
361580,0.001191318
357302,0.00033318665
366928,0.37299538
370144,0.37324566
354569,0.011074191
366977,0.37366405
364148,0.0017092321
355091,0.00097572873
361152,0.12441148
368077,0.37404957
359260,0.1888535
373650,0.37445942
362136,0.12067428
354442,0.316984
378391,0.3748375
367564,0.37485987
376358,0.37512
365445,0.37540495
356773,1.8674296e-05
362481,0.00023727803
374765,0.37635136
376667,0.37655988
368405,0.37668687
373966,0.37721506
361284,0.0001282594
354966,7.198242e-05
376861,0.3778988
353205,0.011207341
367588,0.3779721
359946,0.00090398843
371978,0.37838268
371401,0.37854567
367900,0.37861124
370232,0.37912473
364467,0.032686736
371066,0.38018024
370561,0.3809233
354837,0.00042850734
353848,0.0003082875
364702,0.00025260088
371588,0.3819117
365892,0.38224122
369961,0.3824982
377642,0.38264582
373088,0.38340634
369252,0.38346836
377358,0.38401338
377922,0.3840141
363130,0.027355388
368578,0.3846156
367727,0.3849743
378428,0.38551724
376900,0.38555434
362848,0.12441148
374308,0.38596588
352654,0.0015375694
366964,0.3864128
376109,0.38677016
365424,0.38677758
356752,0.00027118152
357693,0.0027665524
376299,0.3872777
354821,0.316984
354013,0.00048748034
