alert_key,probability
372901,0.08591786
373383,0.08620297
371622,0.08773255
365771,0.08775415
377454,0.08875233
377351,0.08889052
357064,0.008828087
361456,0.0015468171
372803,0.08947434
362823,0.00065046834
357905,0.0008120219
369344,0.08969803
365908,0.089698434
369945,0.08973493
364201,0.0008120219
377798,0.09000987
373805,0.09026315
373825,0.09140481
368990,0.09167024
356789,0.00022128849
360833,0.005402571
377610,0.092420004
376640,0.09242924
376215,0.09270967
352651,1.2904923e-05
360254,0.00053683104
375567,0.09327721
352558,3.2076772e-05
362226,0.0017282934
378082,0.09409146
360572,0.0019579541
369323,0.094582535
373235,0.09462335
375292,0.094651386
368098,0.09468092
361576,0.0025474569
366676,0.09491423
365251,0.09560516
356214,0.012572163
375409,0.096135065
356017,1.2370751e-05
365326,0.096364506
361431,0.0004995631
354607,0.0016833768
377604,0.0967374
366516,0.09680235
354642,0.00021713659
366717,0.097704545
370834,0.097713895
362131,0.00040358273
366707,0.098529175
352249,0.0007819527
378404,0.09941672
356612,0.0073698955
354928,0.00018636024
367398,0.100402996
371289,0.10083121
371058,0.101024404
372843,0.101469114
375901,0.10211581
365618,0.102405205
359371,0.014401579
368745,0.10305194
374116,0.1031406
358199,0.0001546026
367552,0.1038021
356588,0.003687879
355090,0.12766722
355418,0.0058926465
361617,0.06890967
370551,0.10437465
368414,0.104392506
367389,0.10443925
366859,0.10456869
362147,0.010851478
367410,0.10517104
366598,0.105205454
361008,0.0033189573
366121,0.10538789
361706,0.0025706075
371969,0.106278606
358482,0.002773932
372702,0.10783801
355558,0.18893032
355762,0.01657956
374098,0.10886847
367003,0.10892071
369187,0.10946544
354448,0.0070871683
375315,0.11011693
354218,0.0049064765
370380,0.110200115
370266,0.11020914
367518,0.11049874
359732,0.00012990418
369472,0.110845864
366125,0.11091416
371405,0.1111557
358443,0.0034829325
372540,0.11152643
376216,0.11159539
370733,0.1116494
357849,0.00016320913
354780,0.111330606
366082,0.11221204
353172,0.00010595385
354054,0.011795416
369299,0.11272259
376235,0.11297122
366666,0.1132526
368422,0.11355333
358464,0.053384207
360604,0.004733852
372678,0.11439978
371773,0.11452964
356216,0.02377025
366821,0.11523895
355753,0.003470247
376919,0.11583484
355204,0.00039457038
361822,0.1065919
357259,0.00013059136
369177,0.116772436
356410,2.9052975e-05
352343,0.0021538136
353878,0.00042043973
360232,0.68647695
364977,0.00020969666
360079,0.00039457038
373121,0.11849987
355179,0.0051202886
366104,0.118845865
376684,0.11898405
356316,2.6649921e-05
360034,0.0027337242
359639,0.0069866115
369876,0.11971872
354245,0.00021713659
377775,0.12014669
377464,0.120158166
377202,0.12051272
364038,0.032321155
364184,0.00015617747
372130,0.12147776
354177,0.012030549
370913,0.122025944
364278,0.0035382994
374328,0.12273051
368043,0.122784145
378102,0.124209516
354831,0.003421255
370005,0.1254438
377196,0.12552056
364169,0.067133114
371926,0.12571274
365262,0.12624297
362298,0.00012489846
370220,0.12639897
358472,0.00039457038
363746,0.0063409614
373238,0.12781581
363909,0.0014120626
376811,0.12787485
373654,0.12808836
361711,0.18893032
358248,0.002574141
356949,0.012863868
371801,0.12840904
357715,0.00075688784
365320,0.12862419
376995,0.12877062
357866,3.921452e-05
364318,0.0006113033
370886,0.12944737
370899,0.1295085
376986,0.12964457
368560,0.12987798
373813,0.13101555
354603,0.0049064765
358850,0.023744775
369968,0.13155788
371300,0.13173513
373950,0.13175292
372907,0.13180225
371825,0.13202775
370142,0.13240312
359377,0.1095382
372558,0.13312261
358036,0.00038466245
366094,0.13380638
355909,0.0007223574
370582,0.13422032
374554,0.1342645
361690,5.2380583e-06
377037,0.13467984
357478,0.010139807
364454,0.034155115
376349,0.13534713
356742,0.00018636024
365247,0.13563165
353549,0.0027382986
354260,0.02593511
358593,0.004033589
374434,0.13660197
376668,0.13687293
354661,0.0009871098
375618,0.13729508
364191,0.0024336225
363143,0.004818706
363472,0.0017291773
364717,0.06707691
360998,0.001431511
360820,0.0011199585
369325,0.13868833
378049,0.13888441
356966,0.0017550187
371286,0.13951908
356624,0.16307956
372962,0.14066745
368998,0.14101586
364667,0.00042043973
377467,0.1418014
371601,0.14182629
358250,6.471675e-05
364735,0.030487271
367178,0.14266902
371407,0.14291516
363569,0.00018636024
375437,0.14307281
361552,0.21122622
371299,0.14397165
367355,0.14401457
355822,0.030488191
359131,0.48053256
354609,0.00029314804
368993,0.1449883
368051,0.14585216
358252,0.04152046
370560,0.14601573
353236,0.0017291773
358946,0.012993084
368083,0.14628178
378380,0.1463945
365186,0.14641191
369126,0.14665715
372357,0.14687504
358834,0.002833855
375474,0.14737695
374452,0.14833412
376901,0.14854664
356246,0.012863868
358273,0.0017291773
366697,0.14962399
366881,0.14975317
367731,0.14991233
365166,0.15012412
362225,0.071842685
358455,2.9052975e-05
377952,0.15069228
359642,0.0003687109
369991,0.15126424
359656,0.071842685
360652,0.003421255
367341,0.15161003
358993,0.12542985
376781,0.15191841
361839,0.0029536604
352487,0.00095094653
360225,0.0004453035
369594,0.15279433
363767,0.35383824
366649,0.15303805
367549,0.15344942
352858,3.921452e-05
365310,0.15360418
357848,0.00028531085
373253,0.15375507
367513,0.15465528
363788,0.0018340086
369462,0.15475495
371786,0.15482418
370212,0.15493144
355791,0.0023735396
367713,0.15543082
366126,0.1556566
360081,0.0019363427
364186,1.1248778e-05
355388,0.013064285
361298,0.0009905739
370152,0.15779148
353032,6.337975e-05
376493,0.15857328
357237,1.3981054e-05
369629,0.15940794
369996,0.15978068
376108,0.15995985
357294,0.00027704638
368565,0.16064677
374732,0.16078664
367010,0.16087613
357313,0.100004464
368382,0.1610966
377652,0.1619217
359652,0.06707691
367906,0.16264682
365768,0.16285512
361295,0.031027203
369989,0.16339302
362955,0.037470106
367534,0.16352576
358229,0.1525373
366863,0.16408342
359499,0.0018074859
373210,0.16516627
355566,0.0006161395
376914,0.1659379
374462,0.16709155
364692,0.01183457
370268,0.1680395
354263,0.00012489846
366889,0.16861884
361143,6.471675e-05
374770,0.168787
367388,0.16891809
359500,0.00039457038
365180,0.16907212
358235,0.0025332961
361011,0.027717108
362227,0.030487271
363276,0.0007819527
361843,0.0040764534
365409,0.17083457
356055,0.0073698955
368681,0.17232735
354662,0.0025758296
375911,0.17264451
367401,0.17309214
365270,0.17409165
373835,0.17410135
370167,0.17430753
378397,0.1747717
361024,0.037470106
361000,0.071842685
375602,0.17534107
356787,0.011795416
365461,0.17574725
377303,0.17610024
362853,0.00016737162
363588,0.016418457
366059,0.17640483
370900,0.17665185
367633,0.17703831
353047,0.0003687109
352254,0.00034697977
367372,0.17841762
367874,0.17855184
377792,0.17884919
358033,0.004387493
360567,0.1095382
356140,0.00049579464
371589,0.18034886
352685,0.1620778
362871,0.022034582
365734,0.18082984
358253,0.10468639
369012,0.18124086
355795,0.00809337
361280,2.9052975e-05
371970,0.18240824
358144,1.081791e-05
367550,0.18278265
366502,0.18279354
368380,0.18291496
365769,0.18313959
374140,0.18321498
360288,0.008895946
355436,6.9100875e-05
373460,0.18410702
374126,0.18417515
354854,0.0076967254
361286,0.0018282415
363137,0.0001914585
356632,0.0015468171
371971,0.18530199
355673,0.0027337242
372810,0.1856838
354413,0.00023841143
375060,0.18620412
376093,0.18623944
367185,0.18636021
365589,0.18686268
361296,0.053384207
359362,0.001750036
355222,0.16151875
357116,0.00039457038
355667,0.0813488
354824,0.012863868
372512,0.18828696
364109,0.014257084
373992,0.18926898
377624,0.18932743
359828,0.0007161092
364193,0.004888659
378186,0.19005361
366845,0.19045883
374919,0.19097136
353209,3.921452e-05
367409,0.19127303
360847,0.016418457
372692,0.19146894
370902,0.19152464
371250,0.19160216
364739,0.0025706075
362483,0.009780121
356303,4.002035e-05
354612,0.00014998621
373105,0.19374274
357701,0.00028569682
353213,0.0010000936
373452,0.19408064
356859,0.014257084
363896,0.0030191978
358616,0.005343765
375696,0.19475378
365246,0.19512829
367733,0.19527875
360037,0.0051202886
355147,0.0015523798
375442,0.19570976
355362,6.337975e-05
356601,0.0024364777
357081,0.000601994
366888,0.19610143
355761,0.0027624457
360018,0.001852324
365073,0.014257084
373461,0.19714104
365735,0.19733453
370569,0.1976129
354616,0.0003795036
374315,0.1980521
374920,0.19823587
352866,0.00061934884
360562,0.17943537
367191,0.19979042
375049,0.20000401
360292,9.0673726e-05
364986,0.0025706075
360293,0.037470106
358264,4.002035e-05
358721,0.16738184
377455,0.20123029
355776,0.04535382
359498,9.177677e-05
360058,0.0029654908
375784,0.20274724
365313,0.20281813
373091,0.20285335
362153,0.00015617747
374113,0.20297994
354226,0.002950665
368734,0.20334868
365420,0.20351131
375210,0.20365417
370287,0.20397036
371411,0.20466657
366693,0.2047175
369784,0.2047668
366108,0.20494537
356611,0.0013024297
364195,0.00021865279
372136,0.20509413
360046,0.00021621704
359768,3.921452e-05
370538,0.20552485
357442,0.0015523798
359255,0.00926112
362273,0.0015468171
360997,0.14402716
367688,0.20695502
375293,0.20759702
376889,0.20783503
368416,0.20821539
370187,0.2086135
362930,0.0017461035
367334,0.20897216
372683,0.20925833
373683,0.20994347
362800,0.014257084
371642,0.21057251
358063,2.7100452e-05
358195,0.0010880082
375297,0.21138899
363040,0.0033494746
361589,0.0017550187
371609,0.2119391
358066,0.037470106
376646,0.21232226
370125,0.21258682
365197,0.21270955
372255,0.21271719
366674,0.21291117
352472,0.00023159872
375457,0.21360083
374292,0.21391177
360954,0.012030549
374330,0.21465427
358970,0.00013584993
362208,0.100004464
378426,0.2159537
355757,0.00056248496
366853,0.21673582
366498,0.21687247
361860,0.0009905739
368246,0.21722387
365460,0.21750003
367218,0.2179404
369625,0.2181606
357695,1.5857075e-05
372090,0.21902092
366273,0.2192239
368974,0.21961744
353059,0.009014374
367724,0.22019139
371618,0.22058044
355813,3.613211e-05
370382,0.22060603
375615,0.22068642
372796,0.2209963
367847,0.22131793
365415,0.22159408
364706,0.00039457038
354804,0.0010000936
371605,0.22385725
364488,4.002035e-05
367523,0.2245153
365761,0.22486839
368733,0.22492558
376657,0.22508931
356968,0.0010354429
366954,0.22520822
360088,0.030488191
364020,0.006614926
353396,1.5857075e-05
364751,0.0020385203
355156,0.0019225366
361001,0.0017282934
361857,0.0039384402
372251,0.22769098
356765,0.014922287
365269,0.22815144
369814,0.22823633
364315,0.0039384402
354220,0.0014678164
368675,0.22848038
372888,0.22899826
355705,0.00021621704
377783,0.2296104
364983,0.00078440504
366490,0.22966543
358138,0.0009365844
361446,0.0017188478
377797,0.23039523
369015,0.23046154
374784,0.2304692
352329,0.100004464
369279,0.23090091
354788,0.0028558632
367743,0.23249742
359654,0.007314301
356300,0.003421255
357458,0.0034863402
364312,1.2735702e-05
368858,0.23358451
374758,0.23526342
376242,0.23542424
371417,0.23576935
371047,0.23617056
372569,0.23697443
355806,0.0039384402
371771,0.23747471
354630,0.00039157527
368518,0.23808362
365272,0.23814175
353233,4.002035e-05
365206,0.23838557
359134,0.18893032
354836,0.005790795
367577,0.2388261
365432,0.23883265
354790,1.081791e-05
355380,0.0003687109
369176,0.23919977
360651,0.0013498777
357107,0.35383824
361705,0.014777956
371264,0.23954734
371254,0.23967262
374754,0.24024652
364770,2.7100452e-05
369982,0.24044025
358071,0.00862459
359653,0.0073698955
373467,0.24124828
358481,0.16151875
357702,0.016418457
356407,0.00068353204
372309,0.24167025
362953,0.0016176985
358207,0.00064047414
355756,0.0022435426
372231,0.24232887
357682,0.0016320607
359477,0.0022996496
365195,0.24289036
369465,0.2433949
359607,0.17943537
357497,0.0003687109
359610,4.4892873e-05
352686,0.021169066
361450,0.030487271
356629,0.0010749897
372689,0.24626501
374939,0.24703851
357233,0.00022670742
366662,0.24746008
357089,0.0023735396
367392,0.24863239
360516,0.0027382986
362285,0.2645091
364041,0.011934512
352497,0.016418457
371655,0.25048837
377639,0.2510634
375601,0.25111368
371636,0.25126818
356037,0.0025274123
365383,0.2519696
355724,0.114860326
354446,0.0006113033
358001,0.0007819527
363918,0.00012489846
376906,0.2532959
358977,2.9052975e-05
376123,0.25401843
373958,0.2540193
371393,0.25410968
374913,0.25417137
366689,0.25446138
359244,0.2558753
364200,0.0011621304
364289,0.00013733919
353545,0.06162894
363770,5.1764935e-05
354810,0.0015633092
365888,0.25625372
364176,0.0019579541
378403,0.25717583
361303,0.0018074859
361118,0.00016737162
353248,0.0033494746
356484,6.312335e-06
354619,0.0003687109
369815,0.2591264
355426,0.00076581835
363905,0.071842685
371832,0.2597202
352700,0.009780121
370155,0.26033437
373245,0.26098165
368573,0.26103655
362458,1.1707386e-05
353847,0.0010000936
357862,0.08160958
364601,0.32728493
378223,0.26270795
371625,0.26299053
370370,0.2632742
367201,0.26358125
378094,0.2638604
375463,0.2642229
361137,0.0027624457
356884,0.00012990418
374630,0.26452577
378239,0.26469192
369192,0.2650431
358214,0.05657089
375478,0.26519343
376980,0.26519734
378027,0.2651988
376348,0.26540014
362472,0.00024927317
368214,0.2663552
374419,0.26718253
370134,0.26835382
355403,0.071842685
358849,0.39031333
364694,0.0003687109
364597,0.0022200139
373814,0.27041006
352704,0.025450338
358708,0.001750036
356763,0.0008060026
358008,0.00034697977
377333,0.27172402
362242,0.0017550187
357677,0.002015774
359837,8.136818e-05
376226,0.27260235
354447,0.35383824
369818,0.2727358
361020,2.7100452e-05
359863,0.0017100768
368680,0.27360123
352696,0.0039384402
371270,0.27486813
358281,0.13894255
374426,0.275008
356918,0.020285863
362490,7.738594e-05
357124,0.009249149
374918,0.2765907
372806,0.27686578
355392,0.06707691
373384,0.2780089
358430,0.024914749
363753,0.021295013
365001,0.0025332961
372109,0.27887723
358222,1.5857075e-05
357086,0.0001108199
359674,0.039183892
358064,0.0016176985
366524,0.28014264
368658,0.280216
360558,0.004544623
364666,0.0004051524
353494,0.12766722
355420,0.0015468171
368728,0.28124776
365429,0.28165913
375913,0.2817762
360286,0.082357615
360583,0.0034381987
366207,0.28262752
372765,0.28270808
358054,0.0014120626
365569,0.28310573
366872,0.2831284
367885,0.28314736
360386,0.0025817463
376885,0.28479192
365863,0.28480962
368930,0.28511629
360649,0.00015617747
372701,0.2856198
377361,0.28563726
365756,0.28643695
366688,0.28659198
375610,0.2866079
365621,0.28698698
369430,0.28715122
378103,0.28732234
363895,0.00926112
358605,0.018410727
353579,0.002012693
378395,0.28829587
373896,0.28838718
364693,0.0006113033
364624,0.00051836204
376911,0.28951243
357892,4.002035e-05
357115,0.00023487232
366683,0.2898372
368389,0.28993556
369294,0.29001722
364673,0.091397285
372657,0.2911911
365889,0.29155758
377203,0.2916155
363138,0.0028414733
367744,0.2917815
377777,0.2920836
371267,0.29240307
363149,0.17943537
367894,0.2924424
365322,0.29279083
366265,0.29282412
373243,0.29296097
371571,0.29300693
355815,0.0019363427
374134,0.2935277
359469,0.0019225366
355428,0.037470106
359668,0.100004464
376897,0.29500872
370523,0.29536152
365910,0.296164
357489,0.0051202886
367019,0.2962044
369014,0.29648408
354679,0.13018267
358030,0.0024364777
360985,0.011143483
371292,0.2972253
375889,0.2975362
377774,0.29797685
366090,0.29798007
360563,0.21122622
356424,0.0019363427
357502,0.3148356
359268,0.00034690797
366831,0.29837218
357656,0.00018636024
365733,0.30029568
359084,0.0016181476
377320,0.30073366
368602,0.30083573
376658,0.30090803
369302,0.30181867
371076,0.30207872
364307,0.0013377041
372770,0.30246755
357885,0.04152046
371360,0.30278555
355810,0.009780121
357506,0.0039384402
359247,0.100004464
361436,7.966914e-05
365904,0.30378532
372782,0.30402088
372222,0.3041032
376091,0.30413085
362171,0.0007819527
369460,0.3045029
365407,0.3046336
364705,0.0018074859
370731,0.30554354
357090,0.0034381987
359941,0.003421255
366709,0.30576414
353388,0.021276997
374757,0.3058384
364261,0.012993084
362002,0.18893032
357106,0.0006113033
354239,0.06707691
372704,0.3077653
367892,0.30783468
372570,0.30796772
359841,0.019117607
360654,0.004888659
362733,3.5560322e-05
373369,0.30891398
373442,0.3092821
368258,0.31045794
376873,0.31046903
363304,0.0011064758
357706,8.367115e-05
368582,0.31103522
375471,0.31207782
357699,0.00038400645
357870,0.05056522
366519,0.3124073
365753,0.31242597
365387,0.31251615
374620,0.3129753
367222,0.31312653
359852,0.06787398
372310,0.3135271
354834,4.002035e-05
360979,0.100004464
359506,0.023661034
357274,0.018016176
377157,0.31451222
353865,0.00015617747
373932,0.31488717
356314,0.0008120219
378401,0.3155974
371550,0.31562108
353033,0.0025274123
355429,0.00012489846
358421,0.0813488
377767,0.31668174
373111,0.31671795
354814,0.0027624457
369193,0.31767434
366517,0.3178148
370141,0.31812897
371402,0.31837496
361778,0.014257084
365869,0.31878284
374074,0.31945935
356068,0.0015468171
369825,0.3198768
356058,0.020441072
358434,0.014545159
353413,0.011795416
363345,0.037470106
361408,0.0007819527
362851,0.35834745
368730,0.32284883
352492,0.00038400645
371796,0.32340562
355375,0.2617823
374320,0.32397327
378215,0.324144
374608,0.32446077
360279,0.00052675314
355525,0.0001546026
370168,0.32562858
362866,0.0019579541
371957,0.32566214
356781,0.016418457
355916,0.0076967254
364698,0.009780121
355557,0.041282386
375053,0.32820946
361292,0.0039384402
357888,1.1248778e-05
368099,0.32882977
357700,0.0041078846
369452,0.3288921
377964,0.32934096
377648,0.3297497
357321,0.0051202886
369431,0.32985917
368601,0.32994443
364189,0.003421255
358841,0.0007076707
372129,0.33050337
369005,0.33051574
354942,0.0043453868
355434,0.00862459
360053,0.0037313993
369022,0.33111945
371627,0.33117682
357261,6.337975e-05
367846,0.3314739
356384,0.0051202886
378075,0.33171648
370907,0.33179978
363902,0.007314301
374302,0.33258718
378229,0.33281115
354254,0.100004464
373996,0.3331643
374114,0.33341447
369971,0.33344373
367914,0.33400038
377480,0.33402982
358228,0.48053256
359201,0.014257084
373446,0.3346859
361160,0.0008120219
374115,0.33515015
366259,0.3353445
376669,0.33596867
366242,0.33611175
366081,0.33630627
373232,0.3363188
359658,0.0017188478
365414,0.3366162
370712,0.33690107
370817,0.33692843
358819,0.00018636024
361866,0.00023487232
376478,0.33800605
369975,0.33812493
360846,0.18893032
376908,0.3383456
360648,0.0010094176
360396,0.00043036646
368383,0.33933234
368395,0.3400844
358968,0.0005205066
366980,0.34061587
366978,0.34095007
371795,0.34106252
352307,0.004387493
371520,0.34147123
367425,0.34160858
376092,0.34196025
356608,0.002311434
359141,0.39031333
360593,0.0006113033
358044,0.14402716
354015,0.0004373965
375776,0.34242055
375408,0.34290493
374294,0.3429472
369992,0.34343195
360591,0.0039384402
365909,0.34361932
357705,0.010603259
371599,0.34368837
378304,0.34393272
352253,0.012030549
369456,0.34463245
367360,0.34512454
365410,0.34570205
362864,0.1095382
367545,0.34602875
374903,0.34605616
360015,0.00078950444
375063,0.34634894
354432,0.021169066
372099,0.34789756
352880,0.04373158
378230,0.34837845
376336,0.34855705
367176,0.34858426
369028,0.34874997
356589,0.0025274123
361144,0.022034582
367544,0.34910274
358470,9.177677e-05
356630,0.082357615
355814,0.00039457038
366799,0.34966168
352291,0.00036186798
365439,0.34972537
363751,0.0023735396
371634,0.3499012
368084,0.3500635
368729,0.35205558
353568,0.002038395
354828,0.319426
369904,0.35271084
375178,0.35315844
376232,0.3536006
358911,0.014257084
376909,0.35371506
363158,0.004411726
360282,0.0009909614
375557,0.3543323
368547,0.3545655
372248,0.35476854
370919,0.35487393
371106,0.35536662
352670,0.022105845
371271,0.35539216
370697,0.3554052
360923,0.014257084
369949,0.3559485
374402,0.3560477
377364,0.3563635
367558,0.35661197
370736,0.3566332
362247,2.6649921e-05
361836,0.0054627373
356311,0.0007223574
364780,0.5675903
373972,0.3570452
372874,0.35725197
366960,0.35779375
374904,0.35815904
367174,0.35860103
361291,0.23482725
377476,0.3593934
367279,0.3595804
364045,0.00022128849
364468,5.163079e-05
358604,0.00926112
358258,0.0013498777
376618,0.3607376
359142,0.023744775
357466,0.00014891486
353540,1.2904923e-05
358242,0.023744775
363131,0.28521186
362154,0.0013498777
365265,0.36165228
363337,0.0012141608
373987,0.36173984
353586,9.177677e-05
366953,0.36243775
372879,0.36303663
361285,0.0013377041
367379,0.36321354
353415,0.0017100768
358733,0.011113992
366089,0.3644304
358960,0.0027382986
358989,0.00039457038
366243,0.36543202
358268,0.004888659
377451,0.36634362
367851,0.36635005
364223,0.06890967
364033,0.1525373
377213,0.36706614
366975,0.36723587
368212,0.36742657
358835,0.007327418
365413,0.36800793
377353,0.36815405
376495,0.36855832
371930,0.36866447
367929,0.36867526
371797,0.36876312
368853,0.36890817
363580,0.0058279275
356165,0.0007161092
363476,0.0017550187
357490,0.1620778
367559,0.37130666
368832,0.37136412
367692,0.37174416
360391,0.00046433165
368585,0.3726193
357856,0.000113436145
361580,0.003421255
357302,0.00021713659
366928,0.37299538
370144,0.37324566
354569,0.012030549
366977,0.37366405
364148,0.0009365844
355091,0.0005206274
361152,0.06010514
368077,0.37404957
359260,0.12921691
373650,0.37445942
362136,0.1095382
354442,0.2633138
378391,0.3748375
367564,0.37485987
376358,0.37512
365445,0.37540495
356773,1.5857075e-05
362481,0.0006113033
374765,0.37635136
376667,0.37655988
368405,0.37668687
373966,0.37721506
361284,0.00012253837
354966,0.00038400645
376861,0.3778988
353205,0.0094793625
367588,0.3779721
359946,0.0009683316
371978,0.37838268
371401,0.37854567
367900,0.37861124
370232,0.37912473
364467,0.020124532
371066,0.38018024
370561,0.3809233
354837,4.475933e-05
353848,0.00089633785
364702,9.177677e-05
371588,0.3819117
365892,0.38224122
369961,0.3824982
377642,0.38264582
373088,0.38340634
369252,0.38346836
377358,0.38401338
377922,0.3840141
363130,0.013238
368578,0.3846156
367727,0.3849743
378428,0.38551724
376900,0.38555434
362848,0.06010514
374308,0.38596588
352654,0.0022200139
366964,0.3864128
376109,0.38677016
365424,0.38677758
356752,5.6919795e-05
357693,0.00095094653
